,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
2112,"toluene_diisocyanate, from dinitrotoluene by phosgenation_biogenic_short",sodium_hydroxide,RAW MATERIALS,kg,-0.0169265133895835,raw_material,0.0,ihsmarkit,6.543356875491451,-0.1107562177658293,-0.2488289184431002,-0.0,-1.7843129902880268e-07
2113,"toluene_diisocyanate, from dinitrotoluene by phosgenation_biogenic_short",steam_high,UTILITIES,MJ,-11.174099280539892,intermediate,0.0,ihsmarkit,6.543356875491451,-73.11611935474478,,,
2114,"toluene_diisocyanate, from dinitrotoluene by phosgenation_biogenic_short",sulfuric_acid,RAW MATERIALS,kg,-0.0106988551991906,raw_material,0.0,ihsmarkit,6.543356875491451,-0.07000642772751127,-0.0978551855766263,-0.0,-3.103058568171337e-07
2115,"toluene_diisocyanate, from dinitrotoluene by phosgenation_biogenic_short",toluene_diisocyanate_biogenic_short,PRODUCT,kg,1.0,intermediate,0.621,ihsmarkit,6.543356875491451,6.543356875491451,,,
2116,"toluene_diisocyanate, from dinitrotoluene by phosgenation_biogenic_short",water,UTILITIES,kg,-2.1980198427564805,raw_material,0.0,ihsmarkit,6.543356875491451,-14.382428250567255,0.0,0.0,0.0
2117,"aniline, from nitrobenzene_biogenic_short",aniline_biogenic_short,PRODUCT,kg,1.0,intermediate,0.774,ihsmarkit,23.30749070139153,23.30749070139153,,,
2118,"aniline, from nitrobenzene_biogenic_short",cooling_water,UTILITIES,MJ,-1.905010879120923,intermediate,0.0,ihsmarkit,23.30749070139153,-44.40102335116062,,,
2119,"aniline, from nitrobenzene_biogenic_short",electricity,UTILITIES,kWh,-0.039371511483089,intermediate,0.0,ihsmarkit,23.30749070139153,-0.9176511377918266,,,
2120,"aniline, from nitrobenzene_biogenic_short",hydrogen,RAW MATERIALS,kg,-0.0724216176604615,intermediate,0.0,ihsmarkit,23.30749070139153,-1.687966180200939,,,
2121,"aniline, from nitrobenzene_biogenic_short",nitrobenzene_biogenic_short,RAW MATERIALS,kg,-1.3370547325952231,intermediate,0.585,ihsmarkit,23.30749070139153,-31.163390747214702,,,
2122,"aniline, from nitrobenzene_biogenic_short",water,UTILITIES,kg,-0.2483935048325518,raw_material,0.0,ihsmarkit,23.30749070139153,-5.789429304170753,0.0,0.0,0.0
2123,"cumene, from benzene and propylene_biogenic_short",benzene_biogenic_short,RAW MATERIALS,kg,-0.6632743188745865,intermediate,0.9230769230769231,ihsmarkit,2.2723671063977746,-1.507202744728999,,,
2124,"cumene, from benzene and propylene_biogenic_short",cooling_water,UTILITIES,MJ,-0.11293714096959083,intermediate,0.0,ihsmarkit,2.2723671063977746,-0.25663464422990667,,,
2125,"cumene, from benzene and propylene_biogenic_short",cumene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.899,ihsmarkit,2.2723671063977746,2.2723671063977746,,,
2126,"cumene, from benzene and propylene_biogenic_short",electricity,UTILITIES,kWh,-0.0347198903046599,intermediate,0.0,ihsmarkit,2.2723671063977746,-0.07889633666604816,,,
2127,"cumene, from benzene and propylene_biogenic_short",heat_high,UTILITIES,MJ,-1.467350210381139,intermediate,0.0,ihsmarkit,2.2723671063977746,-3.334358351635955,,,
2128,"cumene, from benzene and propylene_biogenic_short",propylene_biogenic_short,RAW MATERIALS,kg,-0.3651593452878813,intermediate,0.85714,ihsmarkit,2.2723671063977746,-0.8297760848259287,,,
2129,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",benzene_biogenic_short,RAW MATERIALS,kg,-0.7271794629848427,intermediate,0.9230769230769231,ihsmarkit,29.893794677322706,-21.738153560034675,,,
2130,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",cooling_water,UTILITIES,MJ,-0.11139702696581713,intermediate,0.0,ihsmarkit,29.893794677322706,-3.3300798517803183,,,
2131,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",electricity,UTILITIES,kWh,-0.0457699091654516,intermediate,0.0,ihsmarkit,29.893794677322706,-1.3682362669917207,,,
2132,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",ethylbenzene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.905,ihsmarkit,29.893794677322706,29.893794677322706,,,
2133,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",ethylene_biogenic_short,RAW MATERIALS,kg,-0.2611324857780818,intermediate,0.85714,ihsmarkit,29.893794677322706,-7.806240913428868,,,
2134,"ethylbenzene, from benzene via liquid phase alkylation_biogenic_short",heat_high,UTILITIES,MJ,-2.556921358426826,intermediate,0.0,ihsmarkit,29.893794677322706,-76.43608209487259,,,
2135,"ethylene, from ethanol dehydration_biogenic_short",cooling_water,UTILITIES,MJ,-0.38735779431053535,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
2136,"ethylene, from ethanol dehydration_biogenic_short",electricity,UTILITIES,kWh,-0.3342637996278912,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
2137,"ethylene, from ethanol dehydration_biogenic_short",ethanol_biogenic_short,RAW MATERIALS,kg,-1.6354765685151602,intermediate,0.5217,ihsmarkit,0.0,-0.0,,,
2138,"ethylene, from ethanol dehydration_biogenic_short",ethylene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.85714,ihsmarkit,0.0,0.0,,,
2139,"ethylene, from ethanol dehydration_biogenic_short",heat_high,UTILITIES,MJ,-1.7180886603862306,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
2140,"formaldehyde, from methanol_biogenic_short",cooling_water,UTILITIES,MJ,-2.7521136944178193,intermediate,0.0,ihsmarkit,1.7840330830039706,-4.90986187902967,,,
2141,"formaldehyde, from methanol_biogenic_short",electricity,UTILITIES,kWh,-0.1352741963242434,intermediate,0.0,ihsmarkit,1.7840330830039706,-0.24133364151922432,,,
2142,"formaldehyde, from methanol_biogenic_short",formaldehyde_biogenic_short,PRODUCT,kg,1.0,intermediate,0.4,ihsmarkit,1.7840330830039706,1.7840330830039706,,,
2143,"formaldehyde, from methanol_biogenic_short",heat_high,UTILITIES,MJ,-0.4722285357044986,intermediate,0.0,ihsmarkit,1.7840330830039706,-0.8424713304353472,,,
2144,"formaldehyde, from methanol_biogenic_short",methanol_biogenic_short,RAW MATERIALS,kg,-1.144173825231198,intermediate,0.375,ihsmarkit,1.7840330830039706,-2.04124395691966,,,
2145,"formaldehyde, from methanol_biogenic_short",water,UTILITIES,kg,-1.4546653838052344,raw_material,0.0,ihsmarkit,1.7840330830039706,-2.5951711694092063,0.0,0.0,0.0
2146,"Buildings and construction, from hdpe_biogenic_short",buildings_and_construction_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2147,"Buildings and construction, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2148,"Buildings and construction, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2149,"Buildings and construction, from ldpe_biogenic_short",buildings_and_construction_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2150,"Buildings and construction, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2151,"Buildings and construction, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2152,"Buildings and construction, from pp_biogenic_short",buildings_and_construction_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2153,"Buildings and construction, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2154,"Buildings and construction, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2155,"Buildings and construction, from gpps_biogenic_short",buildings_and_construction_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2156,"Buildings and construction, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2157,"Buildings and construction, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2158,"Buildings and construction, from pvc_biogenic_short",buildings_and_construction_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
2159,"Buildings and construction, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
2160,"Buildings and construction, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
2161,"Buildings and construction, from pur_flexible_biogenic_short",buildings_and_construction_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2162,"Buildings and construction, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2163,"Buildings and construction, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2164,"Buildings and construction, from pur_rigid_biogenic_short",buildings_and_construction_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
2165,"Buildings and construction, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
2166,"Buildings and construction, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
2167,"Medical and hygiene items, from hdpe_biogenic_short",medical_and_hygiene_items_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2168,"Medical and hygiene items, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2169,"Medical and hygiene items, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2170,"Medical and hygiene items, from ldpe_biogenic_short",medical_and_hygiene_items_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,1.6878639119444236,1.6878639119444236,,,
2171,"Medical and hygiene items, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,1.6878639119444236,-1.6878639119444236,,,
2172,"Medical and hygiene items, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,1.6878639119444236,1.5630981798734753,0.0,0.0,0.0
2173,"Medical and hygiene items, from pet_biogenic_short",medical_and_hygiene_items_pet_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.08895558294599193,0.08895558294599193,,,
2174,"Medical and hygiene items, from pet_biogenic_short",pet_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.08895558294599193,-0.08895558294599193,,,
2175,"Medical and hygiene items, from pet_biogenic_short",pet_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.08895558294599193,0.08238004782760135,0.0,0.0,0.0
2176,"Medical and hygiene items, from pp_biogenic_short",medical_and_hygiene_items_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2177,"Medical and hygiene items, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2178,"Medical and hygiene items, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2179,"Medical and hygiene items, from gpps_biogenic_short",medical_and_hygiene_items_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2180,"Medical and hygiene items, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2181,"Medical and hygiene items, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2182,"Medical and hygiene items, from pvc_biogenic_short",medical_and_hygiene_items_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,1.1946454509168452,1.1946454509168452,,,
2183,"Medical and hygiene items, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,1.1946454509168452,-1.1946454509168452,,,
2184,"Medical and hygiene items, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.38,MK123,1.1946454509168452,1.1063380860907546,0.0,0.0,0.0
2185,"Medical and hygiene items, from hips_biogenic_short",medical_and_hygiene_items_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.0,0.0,,,
2186,"Medical and hygiene items, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.0,-0.0,,,
2187,"Medical and hygiene items, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.923,MK123,0.0,0.0,0.0,0.0,0.0
2188,"Medical and hygiene items, from pur_flexible_biogenic_short",medical_and_hygiene_items_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,2.022073679502984,2.022073679502984,,,
2189,"Medical and hygiene items, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,2.022073679502984,-2.022073679502984,,,
2190,"Medical and hygiene items, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.61,MK123,2.022073679502984,1.872603392746303,0.0,0.0,0.0
2191,"Medical and hygiene items, from pur_rigid_biogenic_short",medical_and_hygiene_items_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,3.947087822389825,3.947087822389825,,,
2192,"Medical and hygiene items, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,3.947087822389825,-3.947087822389825,,,
2193,"Medical and hygiene items, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,3.947087822389825,3.6553218226407838,0.0,0.0,0.0
2194,"Rest of consumer products, from hdpe_biogenic_short",rest_of_consumer_products_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2195,"Rest of consumer products, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2196,"Rest of consumer products, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2197,"Rest of consumer products, from ldpe_biogenic_short",rest_of_consumer_products_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,3.088151778702972,3.088151778702972,,,
2198,"Rest of consumer products, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,3.088151778702972,-3.088151778702972,,,
2199,"Rest of consumer products, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,3.088151778702972,2.8598777367677926,0.0,0.0,0.0
2200,"Rest of consumer products, from pet_biogenic_short",rest_of_consumer_products_pet_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.6256669374649636,0.6256669374649636,,,
2201,"Rest of consumer products, from pet_biogenic_short",pet_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.6256669374649636,-0.6256669374649636,,,
2202,"Rest of consumer products, from pet_biogenic_short",pet_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.6256669374649636,0.5794180705195965,0.0,0.0,0.0
2203,"Rest of consumer products, from pp_biogenic_short",rest_of_consumer_products_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2204,"Rest of consumer products, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2205,"Rest of consumer products, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2206,"Rest of consumer products, from gpps_biogenic_short",rest_of_consumer_products_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2207,"Rest of consumer products, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2208,"Rest of consumer products, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2209,"Rest of consumer products, from pvc_biogenic_short",rest_of_consumer_products_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,3.5163193408924633,3.5163193408924633,,,
2210,"Rest of consumer products, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,3.5163193408924633,-3.5163193408924633,,,
2211,"Rest of consumer products, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.38,MK123,3.5163193408924633,3.256395449127824,0.0,0.0,0.0
2212,"Rest of consumer products, from hips_biogenic_short",rest_of_consumer_products_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.5191252872095113,0.5191252872095113,,,
2213,"Rest of consumer products, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.5191252872095113,-0.5191252872095113,,,
2214,"Rest of consumer products, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.923,MK123,0.5191252872095113,0.48075190530538503,0.0,0.0,0.0
2215,"Rest of consumer products, from pur_flexible_biogenic_short",rest_of_consumer_products_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,4.966075334463767,4.966075334463767,,,
2216,"Rest of consumer products, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,4.966075334463767,-4.966075334463767,,,
2217,"Rest of consumer products, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.61,MK123,4.966075334463767,4.598986483141579,0.0,0.0,0.0
2218,"Rest of consumer products, from pur_rigid_biogenic_short",rest_of_consumer_products_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,9.693779052873271,9.693779052873271,,,
2219,"Rest of consumer products, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,9.693779052873271,-9.693779052873271,,,
2220,"Rest of consumer products, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,9.693779052873271,8.977221615092361,0.0,0.0,0.0
2221,"Electrical and electronic, from hdpe_biogenic_short",electrical_and_electronic_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2222,"Electrical and electronic, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2223,"Electrical and electronic, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2224,"Electrical and electronic, from ldpe_biogenic_short",electrical_and_electronic_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2225,"Electrical and electronic, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2226,"Electrical and electronic, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2227,"Electrical and electronic, from pp_biogenic_short",electrical_and_electronic_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,2.705180268333576,2.705180268333576,,,
2228,"Electrical and electronic, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,2.705180268333576,-2.705180268333576,,,
