,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
4444,waste incineration from pet_waste_fossil,co2_emission_fossil,EMISSION,kg,2.31,emission,0.2727272727272727,mass balance,34.572919513175144,79.86344407543459,1.0,0.0,0.0
4445,waste incineration from pet_waste_fossil,pet_waste_fossil,RAW MATERIALS,kg,-1.0,waste,0.63,mass balance,34.572919513175144,-34.572919513175144,0.0,0.0,0.0
4446,waste incineration from hips_waste_fossil,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.5494123000500957,1.3929250043170075e-05,0.0,0.0,0.0
4447,waste incineration from hips_waste_fossil,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.5494123000500957,9.452089210061846e-07,0.0,0.0,0.000133435
4448,waste incineration from hips_waste_fossil,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.5494123000500957,0.0002993143269442916,0.0,0.0,2.92e-05
4449,waste incineration from hips_waste_fossil,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.5494123000500957,9.783384826992054e-07,0.0,0.0,0.000597695
4450,waste incineration from hips_waste_fossil,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.5494123000500957,8.219208008749431e-06,0.0,0.0,3.36e-05
4451,waste incineration from hips_waste_fossil,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.5494123000500957,3.7291359865900243e-07,0.0,0.0,0.0
4452,waste incineration from hips_waste_fossil,co2_emission_fossil,EMISSION,kg,3.3843333333333336,emission,0.2727272727272727,mass balance,0.5494123000500957,1.859394360802874,1.0,0.0,0.0
4453,waste incineration from hips_waste_fossil,hips_waste_fossil,RAW MATERIALS,kg,-1.0,waste,0.923,mass balance,0.5494123000500957,-0.5494123000500957,0.0,0.0,0.0
4454,waste incineration from pbat_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4455,waste incineration from pbat_biogenic_short_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4456,waste incineration from pbat_biogenic_short_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4457,waste incineration from pbat_biogenic_short_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4458,waste incineration from pbat_biogenic_short_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4459,waste incineration from pbat_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4460,waste incineration from pbat_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,2.321,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4461,waste incineration from pbat_biogenic_short_waste,pbat_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.633,mass balance,0.0,-0.0,0.0,0.0,0.0
4462,waste incineration from pbat_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4463,waste incineration from pbat_biogenic_long_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4464,waste incineration from pbat_biogenic_long_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4465,waste incineration from pbat_biogenic_long_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4466,waste incineration from pbat_biogenic_long_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4467,waste incineration from pbat_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4468,waste incineration from pbat_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,2.321,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4469,waste incineration from pbat_biogenic_long_waste,pbat_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.633,mass balance,0.0,-0.0,0.0,0.0,0.0
4470,waste incineration from pbs_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4471,waste incineration from pbs_biogenic_short_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4472,waste incineration from pbs_biogenic_short_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4473,waste incineration from pbs_biogenic_short_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4474,waste incineration from pbs_biogenic_short_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4475,waste incineration from pbs_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4476,waste incineration from pbs_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4477,waste incineration from pbs_biogenic_short_waste,pbs_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4478,waste incineration from pbs_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4479,waste incineration from pbs_biogenic_long_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4480,waste incineration from pbs_biogenic_long_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4481,waste incineration from pbs_biogenic_long_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4482,waste incineration from pbs_biogenic_long_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4483,waste incineration from pbs_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4484,waste incineration from pbs_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4485,waste incineration from pbs_biogenic_long_waste,pbs_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4486,waste incineration from pla_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,58.393503078286514,0.001480450483543798,0.0,0.0,0.0
4487,waste incineration from pla_biogenic_short_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,58.393503078286514,0.00010046018269588412,0.0,0.0,0.000133435
4488,waste incineration from pla_biogenic_short_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,58.393503078286514,0.03181219654201971,0.0,0.0,2.92e-05
4489,waste incineration from pla_biogenic_short_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,58.393503078286514,0.00010398131093150479,0.0,0.0,0.000597695
4490,waste incineration from pla_biogenic_short_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,58.393503078286514,0.0008735668060511663,0.0,0.0,3.36e-05
4491,waste incineration from pla_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,58.393503078286514,3.963459021438697e-05,0.0,0.0,0.0
4492,waste incineration from pla_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,1.8333333333333333,emission,0.2727272727272727,mass balance,58.393503078286514,107.05475564352527,0.0001,0.0,0.0
4493,waste incineration from pla_biogenic_short_waste,pla_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.5,mass balance,58.393503078286514,-58.393503078286514,0.0,0.0,0.0
4494,waste incineration from pla_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4495,waste incineration from pla_biogenic_long_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4496,waste incineration from pla_biogenic_long_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4497,waste incineration from pla_biogenic_long_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4498,waste incineration from pla_biogenic_long_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4499,waste incineration from pla_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4500,waste incineration from pla_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,1.8333333333333333,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4501,waste incineration from pla_biogenic_long_waste,pla_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.5,mass balance,0.0,-0.0,0.0,0.0,0.0
4502,waste incineration from phb_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4503,waste incineration from phb_biogenic_short_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4504,waste incineration from phb_biogenic_short_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4505,waste incineration from phb_biogenic_short_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4506,waste incineration from phb_biogenic_short_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4507,waste incineration from phb_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4508,waste incineration from phb_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4509,waste incineration from phb_biogenic_short_waste,phb_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4510,waste incineration from phb_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4511,waste incineration from phb_biogenic_long_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4512,waste incineration from phb_biogenic_long_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4513,waste incineration from phb_biogenic_long_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4514,waste incineration from phb_biogenic_long_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4515,waste incineration from phb_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4516,waste incineration from phb_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4517,waste incineration from phb_biogenic_long_waste,phb_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4518,waste incineration from pef_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4519,waste incineration from pef_biogenic_short_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4520,waste incineration from pef_biogenic_short_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4521,waste incineration from pef_biogenic_short_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4522,waste incineration from pef_biogenic_short_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4523,waste incineration from pef_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4524,waste incineration from pef_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,1.9340566666666668,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4525,waste incineration from pef_biogenic_short_waste,pef_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.52747,mass balance,0.0,-0.0,0.0,0.0,0.0
4526,waste incineration from pef_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4527,waste incineration from pef_biogenic_long_waste,nh3_emission_general,EMISSION,kg,1.7204e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000133435
4528,waste incineration from pef_biogenic_long_waste,nox_emission_general,EMISSION,kg,0.00054479,emission,0.0,mass balance,0.0,0.0,0.0,0.0,2.92e-05
4529,waste incineration from pef_biogenic_long_waste,pm25_emission_general,EMISSION,kg,1.7807e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000597695
4530,waste incineration from pef_biogenic_long_waste,sox_emission_general,EMISSION,kg,1.496e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.36e-05
4531,waste incineration from pef_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4532,waste incineration from pef_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,1.9340566666666668,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4533,waste incineration from pef_biogenic_long_waste,pef_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.52747,mass balance,0.0,-0.0,0.0,0.0,0.0
4534,co2_feedstock_fossil release,co2_emission_fossil,EMISSION,kg,1.0,emission,0.2727272727272727,mass balacne,118.98320109670388,118.98320109670388,1.0,0.0,0.0
4535,co2_feedstock_fossil release,co2_feedstock_fossil,RAW MATERIALS,kg,-1.0,raw_material,0.2727272727272727,mass balacne,118.98320109670388,-118.98320109670388,0.0,0.0,0.0
4536,co2_feedstock_biogenic_short release,co2_emission_biogenic_short,EMISSION,kg,1.0,emission,0.2727272727272727,mass balacne,425.82090182571693,425.82090182571693,0.0001,0.0,0.0
4537,co2_feedstock_biogenic_short release,co2_feedstock_biogenic_short,RAW MATERIALS,kg,-1.0,raw_material,0.2727272727272727,mass balacne,425.82090182571693,-425.82090182571693,0.0,0.0,0.0
4538,co2_feedstock_biogenic_long release,co2_emission_biogenic_long,EMISSION,kg,1.0,emission,0.2727272727272727,mass balacne,0.0,0.0,0.38,0.0,0.0
4539,co2_feedstock_biogenic_long release,co2_feedstock_biogenic_long,RAW MATERIALS,kg,-1.0,raw_material,0.2727272727272727,mass balacne,0.0,-0.0,0.0,0.0,0.0
4540,"butadiene, from ethanol to butadiene process_biogenic_long",butadiene_biogenic_long,PRODUCT,kg,1.0,intermediate,0.889,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,0.0,,,
4541,"butadiene, from ethanol to butadiene process_biogenic_long",electricity,UTILITIES,kWh,-0.8040465588023937,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4542,"butadiene, from ethanol to butadiene process_biogenic_long",ethanol_biogenic_long,RAW MATERIALS,kg,-1.8813349580013452,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4543,"butadiene, from ethanol to butadiene process_biogenic_long",heat_high,UTILITIES,MJ,-9.55524584996256,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4544,"butadiene, from ethanol to butadiene process_biogenic_long",hydrogen_peroxide,RAW MATERIALS,kg,-0.04144155962981113,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4545,"butadiene, from ethanol to butadiene process_biogenic_long",steam_high,UTILITIES,MJ,-21.922680641770153,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4546,"butadiene, from ethanol to butadiene process_biogenic_long",water,RAW MATERIALS,kg,-18.364298973210424,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,0.0,0.0,0.0
4547,"butadiene, from ethanol to butadiene process_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,0.3058167226199904,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,0.0,0.38,0.0,0.0
4548,"carbon_monoxide, from partial condensation of syngas_biogenic_long",carbon_monoxide_biogenic_long,PRODUCT,kg,1.0,intermediate,0.42857142857142855,mass balance + ihs,0.0,0.0,,,
4549,"carbon_monoxide, from partial condensation of syngas_biogenic_long",cooling_water,UTILITIES,MJ,-0.6494914015906165,intermediate,0.0,mass balance + ihs,0.0,-0.0,,,
4550,"carbon_monoxide, from partial condensation of syngas_biogenic_long",electricity,UTILITIES,kWh,-0.3232636466627942,intermediate,0.0,mass balance + ihs,0.0,-0.0,,,
4551,"carbon_monoxide, from partial condensation of syngas_biogenic_long",syngas_2_to_1_biogenic_long,RAW MATERIALS,kg,-0.6740920946542465,intermediate,0.374789328,mass balance + ihs,0.0,-0.0,,,
4552,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,3.166672521957683,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,0.38,0.0,0.0
4553,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",ammonium_sulfate,RAW MATERIALS,kg,-0.10253284185379584,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4554,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",co2_feedstock_biogenic_long,BY-PRODUCT CREDITS,kg,0.8377007021810848,raw_material,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,0.0,0.0,0.0
4555,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",corn_steep_liquor,RAW MATERIALS,kg,-0.10162547157190381,intermediate,0.3896,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4556,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",ethanol_biogenic_long,PRODUCT,kg,1.0,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,,,
4557,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",forest_residue,RAW MATERIALS,kg,-2.919703743381428,raw_material,0.521,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-1.2766906810213409e-08
4558,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",glucose_biogenic_long,RAW MATERIALS,kg,-0.24045312470137958,intermediate,0.4,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4559,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",sulfuric_acid,RAW MATERIALS,kg,-0.09580174110388637,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,-0.0978551855766263,-0.0,-4.342240260888856e-07
4560,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",water,RAW MATERIALS,kg,-14.430762889620183,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,0.0,0.0,0.0
4561,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,1.2125171636328695,emission,0.2727272727272727,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,0.0,0.38,0.0,0.0
4562,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",cooling_water,UTILITIES,MJ,-0.6128297481277333,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4563,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",electricity,UTILITIES,kWh,-0.3432298587904772,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4564,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",enzyme,RAW MATERIALS,kg,-0.004860964838618141,intermediate,0.53,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4565,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",forest_residue,RAW MATERIALS,kg,-1.4426350326602866,raw_material,0.521,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-1.2766906810213409e-08
4566,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",glucose_biogenic_long,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,0.0,,,
4567,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",steam_high,UTILITIES,MJ,-2.503256101860726,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4568,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",water,RAW MATERIALS,kg,-9.11180566413376,raw_material,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,0.0,0.0,0.0
4569,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,2.385840114316959,emission,0.2727272727272727,https://doi.org/10.1002/bbb.1801,0.0,0.0,0.38,0.0,0.0
4570,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",cooling_water,UTILITIES,MJ,-2.3596568365455552,intermediate,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4571,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",corn_steep_liquor,RAW MATERIALS,kg,-0.04686855511365699,intermediate,0.3896,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4572,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",forest_residue,RAW MATERIALS,kg,-2.009314773477659,raw_material,0.521,https://doi.org/10.1002/bbb.1801,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-1.2766906810213409e-08
4573,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",lactic_acid_biogenic_long,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1002/bbb.1801,0.0,0.0,,,
4574,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",sodium_hydroxide,RAW MATERIALS,kg,-0.0012884923157851242,raw_material,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,-0.2488289184431002,-0.0,-2.7541740106291836e-07
4575,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",sulfur_dioxide,RAW MATERIALS,kg,-0.018784517087434654,intermediate,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4576,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",trimethylamine_biogenic_long,RAW MATERIALS,kg,-0.023555342996643653,intermediate,0.6101694915254238,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4577,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",water,RAW MATERIALS,kg,-16.239063761901573,raw_material,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,0.0,0.0,0.0
4578,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,4.2837516947749394,emission,0.2727272727272727,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,0.0,0.38,0.0,0.0
4579,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",ammonia,RAW MATERIALS,kg,-0.009969671949397817,intermediate,0.0,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,,,
4580,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",enzyme,RAW MATERIALS,kg,-0.019939343898795633,intermediate,0.53,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,,,
4581,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",forest_residue,RAW MATERIALS,kg,-3.020810600667538,raw_material,0.521,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-1.2766906810213409e-08
4582,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",lime,RAW MATERIALS,kg,-0.12960573534217162,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,-0.026782641996623,-0.0,-3.3937775078351964e-08
4583,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",succinic_acid_biogenic_long,PRODUCT,kg,1.0,intermediate,0.40678,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,0.0,,,
4584,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",sulfuric_acid,RAW MATERIALS,kg,-0.4087565499253104,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,-0.0978551855766263,-0.0,-4.342240260888856e-07
4585,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",trimethylamine_biogenic_long,RAW MATERIALS,kg,-0.03987868779759127,intermediate,0.6101694915254238,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,,,
4586,"succinic acid, from steam explosion pre-treatment of forest residue, according to Kosamia2023_biogenic_long",water,RAW MATERIALS,kg,-18.194651307651014,raw_material,0.0,https://doi.org/10.1016/j.indcrop.2023.117101,0.0,-0.0,0.0,0.0,0.0
4587,"syngas, from forest residue gasification_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,1.80723022752988,emission,0.2727272727272727,AB,0.0,0.0,0.38,0.0,0.0
