Model,Scenario,Category,IMP_marker,Region,Variable,Unit,2010,2020,2030,2040,2050
IMAGE 3.2,SSP2-baseline,C7,,MEX,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0001115999854736,0.02700729,0.04678634,0.131880516,0.316282248
IMAGE 3.2,SSP2-baseline,C7,,MEX,Secondary Energy|Electricity|Wind,EJ/yr,0.0044604,0.073800992,0.115460593875,0.201516062,0.301679895
IMAGE 3.2,SSP2-baseline,C7,,RUS,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,RUS,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,RUS,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.000750089625,0.001000792,8.708849906921388e-09,9.699967384338381e-09
IMAGE 3.2,SSP2-baseline,C7,,RUS,Final Energy|Industry|Electricity,EJ/yr,1.2571519775390625,1.2560350341796875,1.3438480224609377,1.626863037109375,1.76023095703125
IMAGE 3.2,SSP2-baseline,C7,,RUS,Production|Chemicals,Mt/year,23.286854,25.482471,29.942105,32.000103,31.242961
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity,EJ/yr,3.419815936,4.32087296,3.998878976,4.337050112,5.1740958720000005
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Biomass,EJ/yr,0.00892071,0.0066335955,0.004546008,0.000956970796875,0.0001337160292968
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Hydro,EJ/yr,0.6546672,0.550423616,0.341896896,0.216401904,0.269235488
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.6565284,0.5954190690000001,0.374529891,0.443248137,0.748490929
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Nuclear,EJ/yr,0.6224579840000001,0.843160576,0.477325184,0.144889104,0.2527532
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.022086052,0.015060948,0.034333927,0.088326911
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.022086052,0.015060948,0.034333927,0.088326911
IMAGE 3.2,SSP2-baseline,C7,,RUS,Secondary Energy|Electricity|Wind,EJ/yr,4.32e-05,0.0160749,0.01278765,0.173476186,0.36156329
IMAGE 3.2,SSP2-baseline,C7,,TUR,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,TUR,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,TUR,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,8.454517968750001e-05,0.001265494,0.003568646,0.007124854
IMAGE 3.2,SSP2-baseline,C7,,TUR,Final Energy|Industry|Electricity,EJ/yr,0.3032622985839844,0.4440418090820313,0.6060142211914062,0.7958212280273438,1.01381298828125
IMAGE 3.2,SSP2-baseline,C7,,TUR,Production|Chemicals,Mt/year,7.8442686875,11.381098,15.325246,18.413176,20.544472
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity,EJ/yr,0.771506624,1.39816704,1.6758269440000002,2.093186048,2.675808
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Biomass,EJ/yr,0.001668897,0.005837436,0.002967396,0.0003711845,0.0
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Hydro,EJ/yr,0.1864656,0.264685296,0.275366496,0.301779488,0.349550016
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.199368,0.3779115551159668,0.4274334610385742,0.5050601076757812,0.6884303696289062
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.01183083,0.036908032
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0166899111159667,0.0255263077260742,0.0469755896757812,0.1184435286289062
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,1.103115966796875e-06,3.22772607421875e-06,5.84767578125e-06,8.334628906250001e-06
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.016688808,0.02552308,0.046969742,0.118435194
IMAGE 3.2,SSP2-baseline,C7,,TUR,Secondary Energy|Electricity|Wind,EJ/yr,0.0104976,0.078333328,0.1104757973125,0.113158646,0.161338365
IMAGE 3.2,SSP2-baseline,C7,,USA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,USA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,USA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.001354153,0.01368085,0.02372957,0.03570916
IMAGE 3.2,SSP2-baseline,C7,,USA,Final Energy|Industry|Electricity,EJ/yr,3.62229296875,3.535544921875,3.815987060546875,4.30490478515625,4.66468017578125
IMAGE 3.2,SSP2-baseline,C7,,USA,Production|Chemicals,Mt/year,81.23150799999999,87.87447,94.831014,100.592084,104.52647
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity,EJ/yr,16.984500224,16.284839936,15.676279808,16.417680384,17.887729664000002
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Biomass,EJ/yr,0.384613,0.348817008,0.384443616,0.758727232,0.487435944
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Hydro,EJ/yr,0.944161024,0.915332416,0.948427328,1.065814016,1.210722944
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.3641629995390625,2.4911208569563907,3.743495098641419,4.986750114151977,6.699342341141113
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Nuclear,EJ/yr,3.0201520640000004,2.8918750720000004,2.7355991040000003,1.547997952,0.5301521920000001
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Solar,EJ/yr,0.0141913675390625,0.389600578,1.202333254,2.393375132,3.73203379
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0031644,0.01261717,0.01391743,0.0162687,0.01860979
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0110269675390625,0.376983408,1.188415824,2.377106432,3.713424
IMAGE 3.2,SSP2-baseline,C7,,USA,Secondary Energy|Electricity|Wind,EJ/yr,0.342533408,1.107427504,1.4795030260000002,1.379504304,1.599650752
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,5.6492210937500005e-05,0.0005953458125,0.000147306,2.25435205078125e-06
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Final Energy|Industry|Electricity,EJ/yr,0.4699753112792968,0.4498247985839844,0.5307333984375,0.7063972778320312,0.8386052856445313
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Production|Chemicals,Mt/year,5.6179475,6.1643388125,7.513143625,7.6089185,7.997129312499999
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity,EJ/yr,0.9239328,1.012374016,1.0188970240000002,1.313570944,1.628764032
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Biomass,EJ/yr,0.0010296,0.00124163240625,0.016206340625,0.010070592,0.06677356
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Hydro,EJ/yr,0.0076104,0.007043547,0.0125045,0.01931521,0.02219922
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.0077328,0.06083292259375,0.1053557265,0.201494689,0.304175309
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0435564,0.04301182,0.055450152,0.082744864,0.070323776
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0338835026875,0.045474447,0.056998707,0.090353084
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0006213626875,0.002110837,0.003967467,0.005189014
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.03326214,0.04336361,0.05303124,0.08516407
IMAGE 3.2,SSP2-baseline,C7,,ZAF,Secondary Energy|Electricity|Wind,EJ/yr,0.0001224,0.01973037,0.0467733491875,0.123989044,0.190249596
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,239.4601518842762,541.9247187636166
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,16.078286654744364,35.995323591364105
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.000192178296875,0.001098171,0.00047511159375,0.00040396140625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Final Energy|Industry|Electricity,EJ/yr,0.8103765258789063,0.8052056274414062,1.051883056640625,1.154302001953125,1.3688270263671876
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Production|Chemicals,Mt/year,22.990072,24.992647,33.220428,20.708633,20.659746
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity,EJ/yr,1.69539904,2.1027829760000003,2.831602944,2.947781888,3.804062976
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Biomass,EJ/yr,0.01496403,0.03111602,0.055504482,0.04105919,0.319364616
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Hydro,EJ/yr,1.45184,1.457764992,2.275202048,2.288594944,2.4989388800000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.4596772,1.6688675122865066,2.674452277434144,2.8749957701267244,3.3959095282646485
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0522828,0.049603808,0.03704112,0.0162939,0.01654562
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.03847037,0.109291794,0.226839913625,0.413004156
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.000608217625,0.01512846
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.03847037,0.109291794,0.226231696,0.397875696
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,BRA,Secondary Energy|Electricity|Wind,EJ/yr,0.0078372,0.172630096,0.289956376,0.35955864,0.483872424
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,61.41207312486845,529.5176956603324,671.2708058709499
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,7.568752789558438,36.22009474410067,52.38470673178757
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.00018276259375,0.001406172,0.001684058,0.00198953
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Final Energy|Industry|Electricity,EJ/yr,0.667202392578125,0.70607861328125,0.607544677734375,0.6370239868164063,0.6663574829101563
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Production|Chemicals,Mt/year,8.443355624999999,9.5600835,7.0144754375,5.843458,5.969201218749999
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity,EJ/yr,2.153543936,2.471055872,2.387337984,2.687234048,3.01962496
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Biomass,EJ/yr,0.037645651375,0.0528195606875,0.180366917,0.9007769608027146,1.1320416225765624
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Hydro,EJ/yr,1.264860032,1.409153024,1.507891968,1.2262890240000002,0.91912832
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.29728163203125,1.5368282013984376,1.67265829140625,1.587306720453125,1.7825233785625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.3263688,0.362648096,0.348195712,0.121143104,0.02310557
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Solar,EJ/yr,0.00091440003125,0.013191238,0.023161875,0.0467601545,0.273870945
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0001401945,0.001265561
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.00091440003125,0.013191238,0.023161875,0.04661996,0.272605384
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CAN,Secondary Energy|Electricity|Wind,EJ/yr,0.0314064,0.114398304,0.14137292,0.313764346,0.588480112
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,48.23782759511988,508.22531803423766,732.9884178088223
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,1825.975254378,2693.369996002928,3428.8269360635213
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.00015699240625,0.01508692,0.02686922,0.03193268
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Final Energy|Industry|Electricity,EJ/yr,9.4492822265625,15.261099609375,16.46430078125,14.6976103515625,14.50441015625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Production|Chemicals,Mt/year,138.780648,233.7234,213.3713,136.96049399999998,106.033
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity,EJ/yr,16.156269568000003,29.04187904,38.380371968000006,37.835399168,42.164559872000005
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Biomass,EJ/yr,0.135054,0.191523904,0.161233330008789,1.0222970768896484,1.6113240921826173
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Hydro,EJ/yr,2.5784268800000003,4.693932032,7.248763904,7.483468800000001,7.542414848000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.745711352099609,7.182258173124894,12.663018296297912,16.108987412237063,16.689081958791018
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.415832384,1.703824,4.3216010240000005,8.378889216000001,8.839572480000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Solar,EJ/yr,0.00264277,0.949208699,1.936994188,2.9711205040000004,3.649459536
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Solar|CSP,EJ/yr,7.2000000000000005e-06,0.004569403,0.04873934,0.130867,0.1446036
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.00263557,0.944639296,1.888254848,2.840253504,3.504855936
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,CHN,Secondary Energy|Electricity|Wind,EJ/yr,0.1641665020996094,1.5366491,3.46389616,5.615817664000001,5.45657248
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,15.721896119646916,548.6672769586012,923.1889640797274
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,61.25925026604125,588.608776554036,972.1479327962136
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.00120677940625,0.01299988,0.024907787,0.031617614
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Final Energy|Industry|Electricity,EJ/yr,4.248162902832031,3.960643005371094,4.036774047851562,4.062103881835938,4.531931823730469
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Production|Chemicals,Mt/year,113.018362,114.33909,118.375923,98.1426796875,93.2340963125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity,EJ/yr,12.777393536,13.6633376,12.781799680000002,12.536272896,14.930435328
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Biomass,EJ/yr,0.448392334,0.6104535680000001,0.450732679875,1.3407115720000002,1.858372671
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Hydro,EJ/yr,2.055769152,2.0671607360000004,2.555064256,2.7266032000000004,2.5432140800000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.7168371803125004,4.224551823372986,5.037583329145569,6.064113799966431,6.6132136563125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Nuclear,EJ/yr,3.394616288,3.1263298240000004,3.621901472,2.9428119680000004,2.476862144
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Solar,EJ/yr,0.0840996043125,0.5914469584354859,0.7415254560518189,1.0664418275601808,1.4659122188125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0027396,0.0197017824354858,0.0206644420518188,0.0228239715601806,0.0290349508125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0813600043125,0.5717451760000001,0.720861014,1.043617856,1.4368772680000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,EU,Secondary Energy|Electricity|Wind,EJ/yr,0.5390064240000001,1.504813296,1.5969353060000002,1.8564484180000005,2.13302559
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,358.30087173721296,803.8622453446432,1481.2385300101366
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,103.33878929383972,70.17746888910769,110.90168273030832
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,4.504251171875e-05,0.00024383140625,0.0001139283984375,3.707281875610352e-08
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Final Energy|Industry|Electricity,EJ/yr,0.196804702758789,0.3353857116699218,0.5849863281250001,0.9354570922851564,1.3513439941406251
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Production|Chemicals,Mt/year,9.5734633125,17.0648416875,18.795069,16.201045,16.552926
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity,EJ/yr,0.6206302720000001,1.274904064,1.691281024,2.41614208,4.066372096
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Biomass,EJ/yr,0.000342,0.003779065,0.5746745595090027,1.168628347,2.354472158
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Hydro,EJ/yr,0.068858992,0.077826528,0.241988608,0.363883488,0.404070496
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.1026812043623047,0.1493364214296875,0.5776010425,0.993614663,1.2948445860000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.03554906
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Solar,EJ/yr,9.672036230468752e-05,0.0002968844296875,0.1151476685,0.302872511,0.416712378
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0003996515,0.005373291,0.01225889
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Solar|PV,EJ/yr,9.672036230468752e-05,0.0002968844296875,0.114748017,0.29749922,0.404453488
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IDN,Secondary Energy|Electricity|Wind,EJ/yr,4.0292e-05,0.003927041,0.12845643,0.18789996,0.28005672
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,47.70585783059548,381.1668963626439,536.2710125903232
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,745.0646811192262,1176.1988233276809,2071.772248652528
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.000289229,0.001629814,0.00027556590625,9.844265747070313e-08
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Final Energy|Industry|Electricity,EJ/yr,1.7437650146484376,2.740322021484375,4.07760107421875,5.96189306640625,8.4566748046875
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Production|Chemicals,Mt/year,30.907546125,62.593086,91.389782,81.193466,83.72992099999999
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity,EJ/yr,3.5258969600000003,6.688620032,10.375130112,13.066120192,19.88182016
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Biomass,EJ/yr,0.0528228,0.0798474113125,0.0898745503984375,0.488511883625,0.77215606009375
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Hydro,EJ/yr,0.443052,0.8127560960000001,1.14906496,1.468838016,1.557659008
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5142239999921875,1.1962191720625002,3.1384789740000003,5.258993015000001,7.0779040900000005
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0945576,0.279102304,1.49807296,2.7316648960000003,3.741263872
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Solar,EJ/yr,0.0004067999921875,0.1442235836875,0.800527414,1.54002695,3.093422368
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0002907676875,0.001353526,0.006682246,0.052529312
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0004067999921875,0.143932816,0.799173888,1.533344704,3.0408930560000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,IND,Secondary Energy|Electricity|Wind,EJ/yr,0.0707652,0.238296192,1.18530368,2.2410165440000003,2.4100537600000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,1.4054686193720207,146.31466855405503,252.49525990260585
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,18.64726243259378,58.68253227316086,70.36379609667347
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0004503851875,0.004330629,0.005929726,0.00649721
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Final Energy|Industry|Electricity,EJ/yr,1.233303955078125,1.1194420166015626,1.11385595703125,1.0397889404296876,1.076095947265625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Production|Chemicals,Mt/year,31.933593,31.897316,30.568782,22.070617,19.182192
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity,EJ/yr,4.104229888,4.047894016,3.57326208,3.17602688,3.454345984
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Biomass,EJ/yr,0.1111212,0.219058704,0.212816499,0.297995961,0.494446722
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Hydro,EJ/yr,0.2959632,0.313062112,0.328524416,0.326173792,0.309326496
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.3334355979716797,0.62922474659375,0.8029611360000001,1.032602672,1.0901692120000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Nuclear,EJ/yr,1.037628032,0.224169696,0.968769728,1.68421504,1.7159270400000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Solar,EJ/yr,0.0136800004404296,0.271731244,0.338532896,0.451367104,0.505188304
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0136800004404296,0.271731244,0.338532896,0.451367104,0.505188304
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,JPN,Secondary Energy|Electricity|Wind,EJ/yr,0.01426319753125,0.02763958059375,0.06693672,0.10940404,0.130372504
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,MEX,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.6124752302590002,63.55066741906337,164.7622770575672
