,Product,Location,GHG,Biodiversity,Scenario,Year,Ammonia,Carbon monoxide,NMVOC,Nitrogen oxides,Particulates,Sulfur dioxide,Sulfur oxides
375,maize_stover,MA,0.015119534137144647,0.25217647735919035,scenRCP1p9,2050,5.6593828740773725e-05,1.4698102094798753e-05,5.554050229032841e-06,3.8366727982074814e-05,1.4224761575725783e-06,8.478277175506745e-06,1.5821201983199245e-08
376,wheat_straw,LT,0.18627120740538564,0.4327672431333387,scenRCP1p9,2050,0.0011374343660485089,0.00026394995970342977,0.000101226986947899,0.0007543345590582343,2.5043710637684464e-05,0.00010883270655629706,2.417135944902299e-07
377,co2_feedstock_fossil,SG,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,co2_feedstock_fossil,CG,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,forest_residue,SZ,0.02135478599392844,3.9832842485230278,scenRCP1p9,2050,2.005630609304911e-06,0.0008128588375439638,0.00024792919167067887,8.856525930078714e-05,6.606844554978225e-06,2.0709791953767045e-05,2.4640950830221205e-08
380,co2_feedstock_fossil,GE,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,agricultural_residue_lbdv,UZ,0.5403897072070882,0.880824451182333,scenRCP1p9,2050,0.0054543056720653595,0.0003901409175926686,0.000232013209261142,0.0022414001482174094,3.7177961351422114e-05,0.00036489824502784226,3.7519513016008477e-07
382,sugarcane_tops_and_leaves,RSAS,0.09530515017696353,0.41379530504053536,scenRCP1p9,2050,0.00023068629937725467,9.881532978238519e-05,3.720701838173842e-05,0.00023330896387231236,9.566668481959558e-06,4.705324740310837e-05,6.067159235034646e-08
383,forest_residue,NP,0.02320758531305336,2.760684897541253,scenRCP1p9,2050,1.5300932653305673e-06,0.0006364510155118935,0.00019550915376424237,0.0001147340741880226,7.258472655206603e-06,2.1994497686061535e-05,2.6195252692496916e-08
384,sorghum_straw,BR,0.3413054566258349,8.587845622455298,scenRCP1p9,2050,0.002992998189454328,0.0003807741895179652,0.0002020499152018005,0.0014969748783088684,3.895358111932023e-05,0.0005176304311758486,5.075260071410167e-07
385,wheat_straw,CEU,0.1862428917160176,0.8171837887329548,scenRCP1p9,2050,0.0013818534990255352,0.00021917505277060305,8.990062824301508e-05,0.0007297489977753292,2.081211170763228e-05,0.00011140146132726495,2.1134134691929306e-07
386,forest_residue,DE,0.017923349277296018,3.239397000454164,scenRCP1p9,2050,1.8423348566483647e-06,0.0006646144697627405,0.00020302157602568625,8.030368819527431e-05,6.073529918697558e-06,1.745288099028262e-05,2.0907658490703102e-08
387,co2_feedstock_fossil,BO,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,barley_straw,RSAF,0.11448112000999747,5.170365884828182,scenRCP1p9,2050,0.0003850774096346327,0.0001833513412735341,5.747850463197751e-05,0.0003609998271639362,1.740512609582857e-05,6.922473924143648e-05,2.118751583690812e-07
389,forest_residue_lbdv,GN,0.025351759653410674,9.754197425620532,scenRCP1p9,2050,1.642313715422541e-06,0.0006867099653729803,0.00021119211298883958,0.0001252330350396224,7.79949168791618e-06,2.49541746462544e-05,2.9007175871254806e-08
390,maize_stover,NE,0.29305508695186344,-2.6683898391512533,scenRCP1p9,2050,0.0006507130337361551,0.00036738178150340307,0.00011603240946547542,0.0007121851205515559,3.5136370836307974e-05,0.00011622140060282454,3.874538624940868e-07
391,sorghum_straw_lbdv,ME,0.14246941516798878,-0.954529768195021,scenRCP1p9,2050,0.0004401349264024,0.00011226842339251688,3.9353663286703605e-05,0.00029450283980347614,1.054245145981109e-05,3.7130925409008584e-05,1.2092241875008008e-07
392,forest_residue,DZ,0.025888927898583682,1.8271543622682218,scenRCP1p9,2050,2.0181619981692562e-06,0.0008765331990163123,0.00026847608853772427,0.00011659981541241459,7.670966089992447e-06,2.5167429539840252e-05,2.9470544587444348e-08
393,rice_straw,NP,0.07520685632507003,0.5317854607822223,scenRCP1p9,2050,0.00010781936034484108,3.366852561780891e-05,1.2541565715247976e-05,8.542499801194732e-05,3.2641245480269817e-06,1.6123528539400758e-05,2.7125428817133115e-08
394,soybean_straw,World,0.09101961889462304,3.1810462347558173,scenRCP1p9,2050,0.0003388071425108149,0.00013418614987749654,5.7066930310541e-05,0.00029642807155331807,1.3876470323563756e-05,0.0001267044948280484,2.0397952863446943e-07
395,co2_feedstock_fossil,MT,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,sorghum_straw_lbdv,SEAS,0.14984756246762215,5.5592891247087515,scenRCP1p9,2050,0.0013544372588900385,0.00014707091233614832,7.336024807258915e-05,0.0006252438487041859,1.4263735114383528e-05,0.00010736726826304081,1.6313214963643646e-07
397,maize_stover,TR,0.16696865029593752,2.1101412922781537,scenRCP1p9,2050,0.0016360196429187548,0.00013163919046362888,8.147642851912416e-05,0.0007244737314599385,1.4802116102904924e-05,0.00015639363644804973,9.948064905980787e-08
398,forest_residue_lbdv,DE,0.017923349277296018,3.239397000454164,scenRCP1p9,2050,1.8423348566483647e-06,0.0006646144697627405,0.00020302157602568625,8.030368819527431e-05,6.073529918697558e-06,1.745288099028262e-05,2.0907658490703102e-08
399,rice_straw,STAN,0.10363829757224147,0.2567058750824367,scenRCP1p9,2050,0.0001735743723395774,4.715038051707653e-05,1.7796804595117925e-05,0.0001259377791543122,4.534427930863417e-06,2.1571355351585784e-05,3.7540865661701535e-08
400,agricultural_residue,MX,0.07926988082229175,3.4758630834806756,scenRCP1p9,2050,0.0007820546845895758,7.650857505387307e-05,3.682333101512355e-05,0.00034414680425285483,7.6293062429027156e-06,0.00010156764024372192,7.817454412047708e-08
401,maize_grain,ME,0.1802404205807949,0.6514647138942679,scenRCP1p9,2050,0.0015213708647321628,0.00011461828472890955,7.39360940828436e-05,0.0006418334602373151,1.1586156116859297e-05,0.00014525833644930355,1.3391276661332273e-07
402,agricultural_residue_lbdv,CO,0.06660935530432782,4.183229235687506,scenRCP1p9,2050,0.0003366959726301875,4.7686501738176916e-05,2.3553924960206297e-05,0.00017869881194274484,4.76042356628127e-06,5.703337439501161e-05,4.865716982515829e-08
403,rice_straw,AZ,0.03694972478728766,0.5616502835228705,scenRCP1p9,2050,4.395815139299888e-05,1.6241739559151572e-05,5.643394685714722e-06,3.8358569488572965e-05,1.5419705443408773e-06,5.10563783620689e-06,1.2478729206340563e-08
404,barley_straw,AL,0.7448489976494397,18.52033763703844,scenRCP1p9,2050,0.0027607720503019474,0.0013057189234838597,0.0003996575463903634,0.0025656699393058887,0.00012300003236564132,0.0004334704363381959,1.493797939965437e-06
405,soybean_straw,NE,0.042964477536579976,0.21641077721911467,scenRCP1p9,2050,0.00012980047654707915,7.716127119900993e-05,2.3760909405539442e-05,0.0001436751756702494,7.321507043284962e-06,2.4158047826590288e-05,1.0879713647166329e-07
406,agricultural_residue_lbdv,SD,0.1305376614489936,0.4779556897899319,scenRCP1p9,2050,0.0005552323334292412,0.00020084592262517527,6.713729104251227e-05,0.00045706650779640486,1.90195900204981e-05,6.917189904721041e-05,2.1961336439218832e-07
407,soybean_straw,VE,0.11599818038147261,4.461462620587347,scenRCP1p9,2050,0.0003764828901194923,0.0001498456310113433,7.758264548888008e-05,0.00034916473599525704,1.6756223295851583e-05,0.00022965347991855668,2.428340272602906e-07
408,barley_straw,ER,0.35434252072096184,3.961796719334103,scenRCP1p9,2050,0.0013150385929784952,0.0006023224512120555,0.00019159157872443119,0.0012015915228527773,5.70921458812565e-05,0.0002270748836921109,6.941323297761754e-07
409,agricultural_residue,BY,0.43993026612913333,0.9327589022313739,scenRCP1p9,2050,0.00352315390555155,0.0004382376758099761,0.0002458537490946888,0.0017545926557056904,4.584491062445109e-05,0.000594097620379085,5.543264887682724e-07
410,co2_feedstock_fossil,CI,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,sugarcane_tops_and_leaves,KH,0.054637036937283306,1.4317063428334433,scenRCP1p9,2050,5.8372812588664856e-05,7.614700790378692e-05,2.453737401699134e-05,0.00014174169342566966,7.245123517898967e-06,2.1911632972939397e-05,4.476157234349244e-08
412,maize_stover,KH,0.07313225197823878,3.909431104736553,scenRCP1p9,2050,0.00026937911259097445,0.00015611402890362968,4.907721186253902e-05,0.0003002055058904215,1.4913837286744153e-05,4.739096766489033e-05,1.6434110727548925e-07
413,maize_grain,MD,0.10208577034682356,0.46170380336801037,scenRCP1p9,2050,0.00042289655380883193,0.0001865613104883068,6.171404615560166e-05,0.0003877670950164465,1.782016179377734e-05,6.059800690861556e-05,1.9572658925653998e-07
414,maize_grain,IN,0.21583823588141504,2.660141429865038,scenRCP1p9,2050,0.001838613413506215,0.0002045727904778805,0.00010670163478661853,0.0008942368351804276,2.0000272011182982e-05,0.00015672914196727635,1.7329177249130667e-07
415,maize_stover,GM,0.08604743008778122,1.8767201586059683,scenRCP1p9,2050,0.0002919897400870543,0.00016874506295702987,5.6547769976795884e-05,0.0003256439881240353,1.610983683066579e-05,5.321810960658664e-05,1.7693382567068377e-07
416,forest_residue_lbdv,DZ,0.025888927898583682,1.8271543622682218,scenRCP1p9,2050,2.0181619981692562e-06,0.0008765331990163123,0.00026847608853772427,0.00011659981541241459,7.670966089992447e-06,2.5167429539840252e-05,2.9470544587444348e-08
417,maize_grain,NG,0.35229070215242925,10.939095723788464,scenRCP1p9,2050,0.0015724113700465235,0.0006968044394715233,0.00022800560483445808,0.0014574265189994933,6.660780132916087e-05,0.0002442583550116866,7.348307428894765e-07
418,agricultural_residue,UZ,0.5403897072070882,0.880824451182333,scenRCP1p9,2050,0.0054543056720653595,0.0003901409175926686,0.000232013209261142,0.0022414001482174094,3.7177961351422114e-05,0.00036489824502784226,3.7519513016008477e-07
419,soybean_straw_lbdv,EAF,0.1235035932386042,6.3943567293648815,scenRCP1p9,2050,0.0003357926777716822,0.00019596352216143354,6.051776447594565e-05,0.00036679520046474447,1.8584944163512313e-05,6.057985565612131e-05,2.761802070234867e-07
420,sorghum_straw,TG,0.1253459825312804,4.7681830777930445,scenRCP1p9,2050,0.00036966968511654963,0.0002862311633580486,8.743835026119867e-05,0.0005204991290089318,2.7315646296376834e-05,8.245475848791196e-05,3.1570555330817714e-07
421,agricultural_residue_lbdv,LB,0.08606659177218962,1.5501162856733834,scenRCP1p9,2050,0.0006055049433104901,9.404813890350795e-05,6.174087090749634e-05,0.0003468289443911217,1.1065008361659494e-05,0.00019564911618360952,1.2631550652290715e-07
422,forest_residue,TH,0.02511470901901219,2.779988880974924,scenRCP1p9,2050,1.5937500786724004e-06,0.0006789557350564686,0.00020901655891968662,0.00012365944230090505,7.693014978614753e-06,2.5087044555147636e-05,2.8845297227773466e-08
423,agricultural_residue,PE,0.15676615857088255,4.64682257641286,scenRCP1p9,2050,0.0013653325788223294,0.0001070815266997236,5.9752653984264725e-05,0.0005897182393814294,9.788934683005524e-06,0.00014826540027456598,1.0376990324369735e-07
424,forest_residue,WAF,0.025351759629062186,4.549829037926296,scenRCP1p9,2050,1.6423137138452182e-06,0.0006867099647134464,0.0002111921127860052,0.0001252330349193453,7.799491680425342e-06,2.495417462228771e-05,2.9007175843395367e-08
425,sorghum_straw,CM,0.09198406984415641,14.599364808801031,scenRCP1p9,2050,0.00026925077448936187,0.0001026925033836271,3.410301090710265e-05,0.00022923035699996464,9.738470483646648e-06,3.528317200513822e-05,1.123199650410938e-07
426,forest_residue_lbdv,MD,0.014040592238124913,0.26563072364336004,scenRCP1p9,2050,1.1521472513234655e-06,0.00039843041299927244,0.0001234964656541238,6.778154894541124e-05,4.830297686088181e-06,1.5022655596741568e-05,1.6972796065416633e-08
427,co2_feedstock_fossil,LR,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,agricultural_residue,HU,0.13677613571141892,0.6412940654445092,scenRCP1p9,2050,0.0012849417836822067,0.0001346413561039196,6.134926329607292e-05,0.0005604060425763225,1.2875475311942779e-05,8.1562507369701e-05,1.255604346259224e-07
429,forest_residue,JAP,0.0178280823484379,1.9813905431357508,scenRCP1p9,2050,1.7219231887419778e-06,0.000658061101851803,0.0002004524057268291,7.966624246577369e-05,5.900541610878973e-06,1.78937514773235e-05,2.108185899790931e-08
430,wheat_straw,PY,0.1343895830022744,3.5260679567770077,scenRCP1p9,2050,0.00030591389618028395,0.0002977457947797692,9.13060667209614e-05,0.0005389218356469459,2.8507244606778893e-05,9.140587873971941e-05,2.71956121945316e-07
431,maize_grain,CH,0.45924705684468103,22.23675530852766,scenRCP1p9,2050,0.0033487690918584737,0.0002371531644846736,0.00012129426667072097,0.001212529553792848,2.272410622243356e-05,0.0002346211634558082,2.2997433392777203e-07
432,agricultural_residue,UA,0.20713658856037206,1.8104276692234456,scenRCP1p9,2050,0.0008581320081293939,0.00033284242463515486,0.00011611734211070602,0.0007636979265150228,3.211336963307212e-05,0.00013344037279607032,3.0612964402517036e-07
433,co2_feedstock_fossil,UA,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,forest_residue,World,0.020757322665396018,5.74906471246465,scenRCP1p9,2050,1.7808733072292923e-06,0.0006956833911919372,0.00021323682303349344,9.4957722830446e-05,6.566293946441685e-06,1.964878430325974e-05,2.4130162884470613e-08
435,agricultural_residue,IQ,0.14404288275919994,0.3725833703435245,scenRCP1p9,2050,0.001299491404852766,0.00011382946815436546,6.404944976677667e-05,0.0005776218557895539,1.123303702445947e-05,0.00012792266094675803,1.1361391442279354e-07
436,rice_straw,CD,0.15271289930557366,1.4706801922408517,scenRCP1p9,2050,6.279729466053628e-05,7.197108755642537e-05,2.2970862872110594e-05,0.0001303597682881376,6.893645721179234e-06,2.0963444769361195e-05,5.5899009425626316e-08
437,maize_stover,US,0.124329571136439,0.6567671282253732,scenRCP1p9,2050,0.0012665895120669512,7.755077693218917e-05,5.120897284762245e-05,0.0004881401727146145,8.183919466891845e-06,0.00011990635244424587,1.0528614210277247e-07
438,barley_straw,DZ,0.319517076839174,1.0742975397771235,scenRCP1p9,2050,0.0013430110352363142,0.0005187574191099654,0.00016914218474167348,0.0011017627633372864,4.92025290112796e-05,0.00021156461040287088,5.9840831864528e-07
439,barley_straw,RSAM,0.15331138985617399,5.628049818346156,scenRCP1p9,2050,0.0009618121228304543,0.00014053383097577076,6.668734223772563e-05,0.0005035837841985149,1.3713008392979978e-05,0.00014751755142786063,1.778054637869156e-07
440,forest_residue,HU,0.015671937670316043,7.481065440165447,scenRCP1p9,2050,1.3365712613618845e-06,0.0004938385749168097,0.00015219781545868348,7.311396174506895e-05,5.2703698295243635e-06,1.557562414728526e-05,1.833228238684527e-08
441,wheat_straw,CZ,0.22677998542496197,0.8656359007921173,scenRCP1p9,2050,0.0024529845057079352,0.000163473422134421,8.766147714603355e-05,0.0009218373698388902,1.51626942957479e-05,0.0001150941625780353,2.0947338199962209e-07
442,agricultural_residue_lbdv,NI,0.09166484859476928,7.506026539874305,scenRCP1p9,2050,6.784851445352041e-05,4.189651700039503e-05,1.3718443852869692e-05,8.58452169700285e-05,3.992401806162502e-06,1.3584230513777075e-05,3.2466267709006986e-08
443,agricultural_residue,CL,0.10444690944968697,2.602888720627056,scenRCP1p9,2050,0.0009766271843098051,6.503912812486579e-05,4.8025828788714146e-05,0.00041097149616949096,6.715579916905818e-06,0.00013069596374455688,7.512440558439128e-08
444,maize_stover_lbdv,SEAS,0.06253472963440518,4.874040863796247,scenRCP1p9,2050,0.0005222337330542674,6.667643888437353e-05,3.166547548726298e-05,0.00025866309990914586,6.494682896018057e-06,4.6115611072237544e-05,6.575895127902316e-08
445,maize_stover,ML,0.059580254416871786,0.024907130513683783,scenRCP1p9,2050,0.0002476647640539637,5.992681752181529e-05,2.30652511638341e-05,0.00016165403795589942,5.788991514448925e-06,3.5191273241397494e-05,6.434344539041606e-08
446,maize_grain,VE,0.1537463090875572,3.5561948306443707,scenRCP1p9,2050,0.0014154269600385864,0.00012331791398895178,6.897866103697375e-05,0.0006224774874876681,1.1659669969833217e-05,0.0001323576850633714,1.2942357913907338e-07
447,forest_residue_lbdv,CHN,0.005915306776012637,5.248644725468739,scenRCP1p9,2050,7.678833689507814e-07,0.0002292687677989754,7.035692377509586e-05,2.6109381479401538e-05,2.4115005566955356e-06,6.262460225973572e-06,7.670890767870027e-09
448,wheat_straw,JO,0.2347613702986813,0.5403434806951443,scenRCP1p9,2050,0.0026038047486820156,0.00012582681244882756,0.00010569571559180895,0.001005873482928124,1.356240490851136e-05,0.00028379998600374154,1.4635977047357676e-07
449,rice_straw,IN,0.18056724890236048,0.9176869540879062,scenRCP1p9,2050,0.0006808798626221052,9.179239936584949e-05,4.6568625278514084e-05,0.00036118563493403344,9.178073303091034e-06,8.199233696454978e-05,7.456598446719463e-08
450,co2_feedstock_fossil,GN,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,forest_residue_lbdv,CH,0.01809544107883315,0.7478261093337267,scenRCP1p9,2050,1.7751049754103626e-06,0.0006500595966974998,0.0001986809116842912,8.201526427304887e-05,6.0545554503989055e-06,1.754394708358196e-05,2.095668562691197e-08
452,co2_feedstock_fossil,ER,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,wheat_straw,KE,0.17943262284675546,8.49264997717526,scenRCP1p9,2050,0.0006469444426968614,0.00033474117138351626,0.00011249092875787089,0.0007032023629407159,3.225765288603439e-05,0.0001463091547139631,3.1098702687571387e-07
454,co2_feedstock_fossil,BJ,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,maize_grain,SN,0.3024849959040793,3.410743279150896,scenRCP1p9,2050,0.0010007864671226717,0.00039215002751714765,0.0001339769475875798,0.0008590523897923714,3.755752092418401e-05,0.00015325252081931708,4.1481849915270295e-07
456,sorghum_straw_lbdv,NAF,0.130391448260826,0.08545413250966619,scenRCP1p9,2050,0.001292019204280822,0.00012794344241296682,6.202139822743282e-05,0.0006004719120034319,1.159515790532699e-05,6.621129580942494e-05,5.205397507247087e-08
457,agricultural_residue_lbdv,BD,0.18398736169467603,0.7438297376316505,scenRCP1p9,2050,0.0009163038961768115,0.00011294542923813646,6.068162844498097e-05,0.000463570396119813,1.1393603479004664e-05,0.00011364298021994176,9.998318791916341e-08
458,co2_feedstock_fossil,IS,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,wheat_straw,AR,0.04508592696953008,0.9058661673027163,scenRCP1p9,2050,0.0002741322797613811,5.012850224749933e-05,2.178366030385187e-05,0.00016029437052260924,4.809808992706134e-06,3.8532494334446054e-05,8.03353418816896e-08
460,wheat_straw,CH,0.2132535578355488,2.414635167453806,scenRCP1p9,2050,0.0022021459298407816,0.00013832009926952084,6.891447783551456e-05,0.0007654492416441717,1.2750713708303237e-05,0.00010646844058145635,1.22915319993925e-07
461,soybean_straw,ZW,0.167500764501258,6.571924542919347,scenRCP1p9,2050,0.0004729880420803764,0.00014077363104464434,6.834577450632807e-05,0.00035657109238294057,1.503720096110742e-05,0.0001747039311893482,2.1816909927210998e-07
462,agricultural_residue_lbdv,ML,0.09946029294406034,0.10658737380296777,scenRCP1p9,2050,0.0002521703880765613,0.0001099693591812006,3.65334547490976e-05,0.00023562357031876147,1.0509383885472722e-05,4.1251805860881046e-05,1.1830490550219135e-07
463,agricultural_residue_lbdv,ET,0.1439705831965319,2.173034349233409,scenRCP1p9,2050,0.00046436577022356104,0.00011406748275751341,3.995214438295998e-05,0.0003038835240336204,1.0611025404499407e-05,3.679059842004296e-05,1.1660258342320783e-07
464,agricultural_residue,RCAM,0.10900699771794539,8.74937730991753,scenRCP1p9,2050,0.0005461538031751492,0.00012504283594422217,5.090663558384447e-05,0.0003691121989637743,1.1942384752340121e-05,7.95911043900868e-05,9.523678397359647e-08
465,maize_stover,CR,0.20458296365179648,66.826033660813,scenRCP1p9,2050,0.0007704285924353514,0.0004553324273254473,0.00015137902788015754,0.0008798470800177133,4.4339320096853764e-05,0.00019395867720154496,4.937179693708258e-07
466,wheat_straw,BR,0.0704958410405775,2.5585259602736414,scenRCP1p9,2050,0.00047079197808401214,0.00010172315442654963,4.432747807771085e-05,0.00029194660988951553,1.0110825741010097e-05,9.240920156109109e-05,1.3195728148623432e-07
467,sugarcane_tops_and_leaves,RSAM,0.04170554731751986,1.057447982797619,scenRCP1p9,2050,0.00013494625312072955,2.675649354426026e-05,1.1705871534079362e-05,8.469554990319996e-05,2.5886869783718113e-06,2.1901964806211898e-05,2.4167240232469487e-08
468,rapeseed_straw,CZ,0.23381600985219364,1.000700247668431,scenRCP1p9,2050,0.0023990607625394966,0.00018467945804091814,9.69142612251699e-05,0.0009403836896724369,1.755075902616508e-05,0.000146976862893859,2.5203546549235493e-07
469,agricultural_residue_lbdv,MD,0.07938381072515553,0.43665383287786547,scenRCP1p9,2050,0.000284188970773568,0.00014050929520894505,4.571818050490957e-05,0.0002832457063272835,1.3409523968430513e-05,4.470617954014506e-05,1.495301436070825e-07
470,wheat_straw,FI,0.23465221511084733,0.3932008077023517,scenRCP1p9,2050,0.0007585222393965954,8.815344161248697e-05,4.089906814910681e-05,0.00035543189722577194,8.379573928217594e-06,5.9690215880037336e-05,9.991231997217794e-08
471,maize_stover,SA,0.04691332591645775,0.3058317275036833,scenRCP1p9,2050,0.00015063584770850624,9.080268329294928e-05,3.857750322061277e-05,0.00018259548916424654,9.569832895320675e-06,8.827926489028909e-05,1.1075186042233271e-07
472,agricultural_residue,AT,0.1598460153992122,2.019748722568161,scenRCP1p9,2050,0.0017639029536085436,0.0001505780680168912,6.653680592910737e-05,0.0006891363416292832,1.3875552795922375e-05,7.473535253155886e-05,1.3240343103861345e-07
473,co2_feedstock_fossil,RW,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,co2_feedstock_fossil,NP,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,forest_residue_lbdv,IN,0.023988702457185478,2.451382693537971,scenRCP1p9,2050,1.5978947738961367e-06,0.0006735012786605436,0.00020713868763135086,0.00011495140016755146,7.228968922733572e-06,2.161908580843764e-05,2.677587543744644e-08
476,rice_straw,TM,0.15856267916605762,0.15050333015073625,scenRCP1p9,2050,0.0004979534240023274,6.833493946765103e-05,2.9824898258950492e-05,0.00025589408378990427,6.388413462218146e-06,2.9563533102283483e-05,5.1898356855632066e-08
477,wheat_straw,PT,0.15080672859450703,5.264939068441203,scenRCP1p9,2050,0.0014088759899037256,0.00022867837559146636,8.981751884083412e-05,0.0007213191320001974,2.1854819457412887e-05,0.00012978439599912024,2.0139255181404633e-07
478,maize_grain,HT,0.5745884452137379,140.68409432440214,scenRCP1p9,2050,0.002342972899154331,0.000777826408294945,0.00027883561931560624,0.0018186117706607535,7.392686860502285e-05,0.0003064839021701515,8.125727204653768e-07
479,rice_straw,AU,0.15707038270892001,19.94258790682764,scenRCP1p9,2050,5.9593590540361474e-05,6.887617070182775e-05,2.1250693085076928e-05,0.00012446317117925925,6.600213548556393e-06,1.9662808618070386e-05,5.3569634829138276e-08
480,soybean_straw,CEU,0.06224638707763827,0.8538964412108827,scenRCP1p9,2050,0.0001741746463019424,0.00012772878156980076,4.640066675589272e-05,0.00024331770532152555,1.268293885411929e-05,7.083367998243758e-05,1.4034674634266581e-07
481,maize_stover_lbdv,RSAF,0.11225561124909077,2.813407442912232,scenRCP1p9,2050,0.0008387689488622384,0.00011830178660221418,5.4058185153418696e-05,0.0004277648269984937,1.1268685159933398e-05,8.677435000890733e-05,1.24802167844134e-07
482,co2_feedstock_fossil,BW,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,sorghum_straw,YE,0.14261848480157674,-0.9655103386095454,scenRCP1p9,2050,0.00043992685201019784,0.00011235062698133455,3.935680808928201e-05,0.00029453961071424607,1.0548627912591732e-05,3.7021436354786895e-05,1.2098763736095822e-07
484,forest_residue,NAF,0.023567085756960062,4.235219907535663,scenRCP1p9,2050,1.6931933556159188e-06,0.000719084288585943,0.00022086268560444483,0.00011092225907398588,7.162437185505529e-06,2.324300986976912e-05,2.732446452786175e-08
485,wheat_straw,ES,0.11492254277930138,3.2742620704157686,scenRCP1p9,2050,0.0010272792605430796,0.00015603742620576522,6.715333528054092e-05,0.0005288223246913578,1.507867665697503e-05,0.00011164410369876812,1.4745578643833729e-07
486,agricultural_residue,JAP,0.03150480324982189,0.8190227050825767,scenRCP1p9,2050,0.00014969933101958744,2.534306763377781e-05,1.5185457031301873e-05,8.196877667987346e-05,2.921053411175376e-06,4.6777423582297516e-05,3.6405713775564496e-08
487,agricultural_residue,RSAF,0.09410044616072974,5.214877817237047,scenRCP1p9,2050,0.0004119492746213577,8.126452753872153e-05,3.326548583204453e-05,0.00024605474869103544,7.757288771467332e-06,4.819278424276816e-05,8.091628586010679e-08
488,rice_straw,SL,0.12402468269373347,3.0327847021876897,scenRCP1p9,2050,5.0853648133415165e-05,5.670354571210402e-05,1.8190360332104436e-05,0.00010315605637156827,5.432162193314595e-06,1.6741956945274247e-05,4.406924676175652e-08
489,forest_residue_lbdv,FR,0.014970129823206599,2.8362745475856475,scenRCP1p9,2050,1.5800567248370643e-06,0.0005332420033520533,0.0001631729114227014,6.881909723735439e-05,5.321709391394375e-06,1.4883007163005208e-05,1.7974400694699354e-08
490,forest_residue_lbdv,LT,0.020551356288612762,3.466931485324575,scenRCP1p9,2050,1.7903313167250862e-06,0.0007212402202834783,0.00022117005214502595,9.142841321906471e-05,6.4889884680483894e-06,1.991277600750737e-05,2.3197027842216977e-08
491,sugarcane_tops_and_leaves,PA,0.1411298314028847,12.591868669159389,scenRCP1p9,2050,0.0008086447756756905,0.00016495376374875572,7.684878419743805e-05,0.000517887322945729,1.6804136228896243e-05,0.0001648252740708533,1.238535177108757e-07
492,agricultural_residue,LB,0.08606659177218962,1.5501162856733834,scenRCP1p9,2050,0.0006055049433104901,9.404813890350795e-05,6.174087090749634e-05,0.0003468289443911217,1.1065008361659494e-05,0.00019564911618360952,1.2631550652290715e-07
493,sugarcane_tops_and_leaves,ML,0.05924600848124,-0.07255365792866904,scenRCP1p9,2050,7.189899525880401e-05,7.416075079369564e-05,2.6363704654706836e-05,0.00014437237754336352,7.225772360741515e-06,3.483659131119566e-05,4.772490341066086e-08
494,agricultural_residue_lbdv,PK,0.24512944065295855,0.3330485134916681,scenRCP1p9,2050,0.001306949883898919,0.0002069058833658761,9.510109921771285e-05,0.0007368602595421168,2.029128880558146e-05,0.00014203858930277431,1.387487087061595e-07
495,rapeseed_straw,CH,0.21771825988387783,8.592847206247137,scenRCP1p9,2050,0.001705261797593176,0.00012325669093240734,6.163766005204632e-05,0.0006169159327491666,1.1745513082353397e-05,0.00011794326836555786,1.245707620641024e-07
496,forest_residue,SAF,0.02393911269253375,26.24556784960449,scenRCP1p9,2050,1.8873751915249826e-06,0.0008110148071253936,0.0002477420667046837,0.00010949355912829608,7.348953494406656e-06,2.1174287474310884e-05,2.5756327021637103e-08
497,sorghum_straw,GH,0.0669229859514342,4.293595240753289,scenRCP1p9,2050,0.0002317192468585266,0.00013970891466913134,4.37446101542133e-05,0.0002700759551848699,1.3323120464340198e-05,4.354063078879529e-05,1.5383816513311583e-07
498,co2_feedstock_fossil,BR,0.0,0.0,scenRCP1p9,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
